´«¸ÐÆ÷Î»ÖÃ,0GTA32CRH101_PV,0GTA32CT101_PV,0GTA32CP101_PV
2026-04-06 01:57,98.5,19.76,97.02
2026-04-06 01:58,98.4,19.74,97.02
2026-04-06 01:59,98.3,19.83,97.02
2026-04-06 02:00,98.3,19.78,97.02
2026-04-06 02:01,98.2,19.76,97.02
2026-04-06 02:02,98.3,19.74,97.02
2026-04-06 02:03,98,19.83,97.01
2026-04-06 02:04,98.2,19.86,97.01
2026-04-06 02:05,98.3,19.88,97.01
2026-04-06 02:06,98.3,19.87,97.01
2026-04-06 02:07,98.2,19.76,97.01
2026-04-06 02:08,98.2,19.78,97.01
2026-04-06 02:09,98.4,19.83,97.01
2026-04-06 02:10,98.3,19.84,97
2026-04-06 02:11,98.4,19.84,97.01
2026-04-06 02:12,98.3,19.94,97.01
2026-04-06 02:13,98.3,19.87,97.01
2026-04-06 02:14,98.1,19.91,97.01
2026-04-06 02:15,98.1,19.84,97
2026-04-06 02:16,98.2,19.77,97
2026-04-06 02:17,98.3,19.84,97
2026-04-06 02:18,98.1,19.84,97.01
2026-04-06 02:19,98.1,19.83,97
2026-04-06 02:20,98,19.88,97.01
2026-04-06 02:21,97.9,19.86,96.99
2026-04-06 02:22,97.8,19.94,97
2026-04-06 02:23,98,19.91,97
2026-04-06 02:24,97.9,19.91,96.99
2026-04-06 02:25,98,19.93,96.99
2026-04-06 02:26,97.6,19.91,96.98
2026-04-06 02:27,97.6,19.87,96.98
2026-04-06 02:28,97.8,19.81,96.98
2026-04-06 02:29,97.9,19.81,96.98
2026-04-06 02:30,98.2,19.83,96.98
2026-04-06 02:31,98.2,19.84,96.99
2026-04-06 02:32,98.4,19.76,96.99
2026-04-06 02:33,98.2,19.93,96.99
2026-04-06 02:34,98.1,19.94,96.98
2026-04-06 02:35,98.2,19.81,96.99
2026-04-06 02:36,98.1,19.84,96.99
2026-04-06 02:37,98.2,19.86,96.99
2026-04-06 02:38,98.3,19.86,96.99
2026-04-06 02:39,98.1,19.9,96.99
2026-04-06 02:40,98,19.83,96.99
2026-04-06 02:41,97.9,19.84,96.99
2026-04-06 02:42,97.8,19.83,96.99
2026-04-06 02:43,97.8,19.9,96.98
2026-04-06 02:44,97.8,19.8,96.99
2026-04-06 02:45,97.9,19.76,96.98
2026-04-06 02:46,97.8,19.83,96.98
2026-04-06 02:47,98,19.87,96.98
2026-04-06 02:48,98.2,19.81,96.98
2026-04-06 02:49,98,19.88,96.98
2026-04-06 02:50,98,19.84,96.96
2026-04-06 02:51,98,19.97,96.97
2026-04-06 02:52,97.9,20.04,96.96
2026-04-06 02:53,97.7,19.91,96.97
2026-04-06 02:54,97.6,19.96,96.97
2026-04-06 02:55,97.5,19.91,96.97
2026-04-06 02:56,97.5,20.01,96.98
2026-04-06 02:57,97.3,19.83,96.97
2026-04-06 02:58,97.5,19.9,96.97
2026-04-06 02:59,97.4,19.86,96.97
2026-04-06 03:00,97.5,19.91,96.97
2026-04-06 03:01,97.4,19.83,96.96
2026-04-06 03:02,97.6,19.97,96.96
2026-04-06 03:03,97.6,19.91,96.96
2026-04-06 03:04,97.5,20,96.97
2026-04-06 03:05,97.7,20.05,96.96
2026-04-06 03:06,97.7,19.99,96.96
2026-04-06 03:07,97.5,19.9,96.96
2026-04-06 03:08,97.5,19.94,96.96
2026-04-06 03:09,97.3,19.8,96.96
2026-04-06 03:10,97.6,19.87,96.96
2026-04-06 03:11,97.5,19.83,96.95
2026-04-06 03:12,97.5,19.9,96.94
2026-04-06 03:13,97.5,19.88,96.95
2026-04-06 03:14,97.7,19.73,96.95
2026-04-06 03:15,97.7,19.8,96.94
2026-04-06 03:16,97.8,19.73,96.95
2026-04-06 03:17,97.9,19.91,96.94
2026-04-06 03:18,97.6,19.87,96.95
2026-04-06 03:19,97.5,19.81,96.94
2026-04-06 03:20,97.7,19.84,96.94
2026-04-06 03:21,97.7,19.88,96.95
2026-04-06 03:22,97.6,19.73,96.95
2026-04-06 03:23,97.7,19.88,96.95
2026-04-06 03:24,97.6,20,96.96
2026-04-06 03:25,97.8,19.87,96.96
2026-04-06 03:26,97.5,19.87,96.95
2026-04-06 03:27,97.5,19.91,96.95
2026-04-06 03:28,97.5,19.9,96.95
2026-04-06 03:29,97.6,19.97,96.94
2026-04-06 03:30,97.5,19.94,96.94
2026-04-06 03:31,97.6,19.86,96.94
2026-04-06 03:32,97.4,19.86,96.94
2026-04-06 03:33,97.4,19.87,96.93
2026-04-06 03:34,97.6,19.81,96.94
2026-04-06 03:35,97.5,19.83,96.95
2026-04-06 03:36,97.4,19.77,96.95
2026-04-06 03:37,97.5,19.77,96.94
2026-04-06 03:38,97.5,19.77,96.95
2026-04-06 03:39,97.5,19.81,96.95
2026-04-06 03:40,97.5,19.91,96.95
2026-04-06 03:41,97.5,19.8,96.95
2026-04-06 03:42,97.4,19.9,96.95
2026-04-06 03:43,97.4,19.84,96.94
2026-04-06 03:44,97.4,19.91,96.95
2026-04-06 03:45,97.3,19.96,96.95
2026-04-06 03:46,97.3,20.03,96.93
2026-04-06 03:47,97.2,19.91,96.94
2026-04-06 03:48,97.3,19.88,96.94
2026-04-06 03:49,97.2,19.94,96.93
2026-04-06 03:50,97.3,19.81,96.94
2026-04-06 03:51,97.3,19.84,96.93
2026-04-06 03:52,97.1,19.87,96.93
2026-04-06 03:53,97.4,19.73,96.93
2026-04-06 03:54,97.5,19.8,96.93
2026-04-06 03:55,97.6,19.78,96.92
2026-04-06 03:56,97.5,19.96,96.92
2026-04-06 03:57,97.5,19.84,96.92
2026-04-06 03:58,97.5,20.03,96.93
2026-04-06 03:59,97.2,19.93,96.92
2026-04-06 04:00,97.1,19.87,96.93
2026-04-06 04:01,97.3,19.93,96.92
2026-04-06 04:02,97.3,19.87,96.93
2026-04-06 04:03,97.3,19.9,96.93
2026-04-06 04:04,97.3,19.97,96.93
2026-04-06 04:05,97.2,19.88,96.93
2026-04-06 04:06,97,19.76,96.93
2026-04-06 04:07,97.1,19.9,96.93
2026-04-06 04:08,96.9,20,96.93
2026-04-06 04:09,97.3,19.94,96.93
2026-04-06 04:10,97.2,19.94,96.93
2026-04-06 04:11,97,19.86,96.93
2026-04-06 04:12,97,19.96,96.93
2026-04-06 04:13,97.4,19.83,96.92
2026-04-06 04:14,97.2,19.86,96.91
2026-04-06 04:15,97.1,19.86,96.91
2026-04-06 04:16,97.1,19.93,96.9
2026-04-06 04:17,97,19.94,96.9
2026-04-06 04:18,97,19.96,96.9
2026-04-06 04:19,96.8,19.97,96.9
2026-04-06 04:20,96.6,20.03,96.91
2026-04-06 04:21,96.5,20.07,96.91
2026-04-06 04:22,96.8,20.01,96.9
2026-04-06 04:23,96.7,19.99,96.91
2026-04-06 04:24,96.7,19.94,96.91
2026-04-06 04:25,96.8,20,96.91
2026-04-06 04:26,97,19.93,96.92
2026-04-06 04:27,96.9,19.91,96.91
2026-04-06 04:28,96.9,19.9,96.91
2026-04-06 04:29,96.9,19.96,96.91
2026-04-06 04:30,97.1,19.93,96.9
2026-04-06 04:31,97.1,19.83,96.91
2026-04-06 04:32,97.2,20.01,96.89
2026-04-06 04:33,97.1,19.96,96.9
2026-04-06 04:34,97.1,19.91,96.9
2026-04-06 04:35,97,19.91,96.9
2026-04-06 04:36,97,20,96.91
2026-04-06 04:37,97.1,19.9,96.9
2026-04-06 04:38,97.1,19.94,96.9
2026-04-06 04:39,97.2,20.05,96.9
2026-04-06 04:40,97,19.93,96.9
2026-04-06 04:41,97,20.04,96.9
2026-04-06 04:42,97.1,19.9,96.9
2026-04-06 04:43,97,19.93,96.89
2026-04-06 04:44,97,19.93,96.9
2026-04-06 04:45,97.2,19.87,96.9
2026-04-06 04:46,97.1,19.9,96.9
2026-04-06 04:47,96.8,19.83,96.9
2026-04-06 04:48,96.8,19.94,96.9
2026-04-06 04:49,96.8,19.99,96.89
2026-04-06 04:50,96.6,20.04,96.9
2026-04-06 04:51,97,20.08,96.9
2026-04-06 04:52,96.7,20.05,96.89
2026-04-06 04:53,96.7,20.15,96.89
2026-04-06 04:54,96.4,20.21,96.9
2026-04-06 04:55,96.7,20.12,96.9
2026-04-06 04:56,96.6,20.11,96.9
2026-04-06 04:57,96.5,20.14,96.9
2026-04-06 04:58,96.8,20.12,96.9
2026-04-06 04:59,96.5,20.08,96.91
2026-04-06 05:00,96.4,20.01,96.9
2026-04-06 05:01,96.7,20.08,96.9
2026-04-06 05:02,96.6,20.07,96.91
2026-04-06 05:03,96.9,20.17,96.9
2026-04-06 05:04,96.7,20.19,96.91
2026-04-06 05:05,96.8,20.12,96.9
2026-04-06 05:06,96.5,20.17,96.91
2026-04-06 05:07,96.4,20.19,96.91
2026-04-06 05:08,96.5,20.15,96.91
2026-04-06 05:09,96.3,20.1,96.92
2026-04-06 05:10,96.3,20.1,96.92
2026-04-06 05:11,96.7,20,96.91
2026-04-06 05:12,96.7,19.96,96.91
2026-04-06 05:13,96.7,20.01,96.92
2026-04-06 05:14,96.5,19.99,96.93
2026-04-06 05:15,96.5,20.03,96.93
2026-04-06 05:16,96.6,20.05,96.93
2026-04-06 05:17,96.5,19.87,96.93
2026-04-06 05:18,96.6,20.08,96.93
2026-04-06 05:19,97.1,20.05,96.93
2026-04-06 05:20,97,19.96,96.93
2026-04-06 05:21,96.9,19.86,96.94
2026-04-06 05:22,96.8,19.96,96.94
2026-04-06 05:23,96.8,19.88,96.93
2026-04-06 05:24,96.8,19.97,96.94
2026-04-06 05:25,97,19.91,96.93
2026-04-06 05:26,97,20.03,96.94
2026-04-06 05:27,96.9,19.97,96.93
2026-04-06 05:28,96.7,19.96,96.94
2026-04-06 05:29,96.6,20.01,96.93
2026-04-06 05:30,96.7,20.17,96.93
2026-04-06 05:31,96.6,20.05,96.92
2026-04-06 05:32,96.6,20.14,96.93
2026-04-06 05:33,96.8,20.12,96.93
2026-04-06 05:34,96.5,20.03,96.92
2026-04-06 05:35,96.9,20.01,96.92
2026-04-06 05:36,96.9,19.96,96.94
2026-04-06 05:37,96.7,20.01,96.93
2026-04-06 05:38,96.7,20.1,96.93
2026-04-06 05:39,96.6,20.04,96.93
2026-04-06 05:40,96.8,19.94,96.93
2026-04-06 05:41,96.8,20,96.93
2026-04-06 05:42,97.1,20.01,96.93
2026-04-06 05:43,96.9,19.93,96.92
2026-04-06 05:44,96.9,19.99,96.92
2026-04-06 05:45,96.8,19.97,96.93
2026-04-06 05:46,96.8,19.99,96.93
2026-04-06 05:47,96.7,20.01,96.93
2026-04-06 05:48,96.5,20.03,96.94
2026-04-06 05:49,96.6,20.1,96.94
2026-04-06 05:50,96.8,20.05,96.94
2026-04-06 05:51,96.8,19.99,96.95
2026-04-06 05:52,96.6,20.01,96.95
2026-04-06 05:53,96.4,20.1,96.95
2026-04-06 05:54,96.2,20.14,96.94
2026-04-06 05:55,96,20.17,96.94
2026-04-06 05:56,96.3,20.19,96.95
2026-04-06 05:57,96.1,20.11,96.95
2026-04-06 05:58,95.9,20.1,96.95
2026-04-06 05:59,96.1,20.11,96.95
2026-04-06 06:00,96.4,20.05,96.96
2026-04-06 06:01,96.3,20.08,96.95
2026-04-06 06:02,96.4,20.15,96.95
2026-04-06 06:03,96.3,20.19,96.95
2026-04-06 06:04,96.1,20.1,96.95
2026-04-06 06:05,96.4,20,96.95
2026-04-06 06:06,96.5,19.94,96.95
2026-04-06 06:07,96.5,19.97,96.96
2026-04-06 06:08,96.6,19.99,96.96
2026-04-06 06:09,96.6,20.07,96.95
2026-04-06 06:10,96.5,20.08,96.95
2026-04-06 06:11,96.4,19.94,96.96
2026-04-06 06:12,96.4,20.07,96.96
2026-04-06 06:13,96.6,20.1,96.96
2026-04-06 06:14,96.7,20.11,96.95
2026-04-06 06:15,96.4,20.17,96.95
2026-04-06 06:16,96.5,20.05,96.95
2026-04-06 06:17,96.5,20.1,96.95
2026-04-06 06:18,96.3,20.17,96.96
2026-04-06 06:19,96.5,20.12,96.95
2026-04-06 06:20,96.4,20.17,96.96
2026-04-06 06:21,96.3,20.08,96.96
2026-04-06 06:22,96.4,20.12,96.96
2026-04-06 06:23,96.4,20.08,96.96
2026-04-06 06:24,96.6,19.99,96.96
2026-04-06 06:25,96.5,20.04,96.96
2026-04-06 06:26,96.5,20.1,96.96
2026-04-06 06:27,96.3,20.25,96.97
2026-04-06 06:28,96.1,20.07,96.97
2026-04-06 06:29,96.4,20.17,96.97
2026-04-06 06:30,96.4,20.18,96.97
2026-04-06 06:31,96.2,20.18,96.96
2026-04-06 06:32,96.2,20.12,96.96
2026-04-06 06:33,96.1,20.31,96.96
2026-04-06 06:34,95.9,20.19,96.97
2026-04-06 06:35,95.8,20.29,96.97
2026-04-06 06:36,95.9,20.29,96.98
2026-04-06 06:37,95.9,20.27,96.97
2026-04-06 06:38,95.7,20.19,96.97
2026-04-06 06:39,95.9,20.21,96.97
2026-04-06 06:40,96.1,20.18,96.98
2026-04-06 06:41,96,20.15,96.97
2026-04-06 06:42,96,20.22,96.98
2026-04-06 06:43,96.2,20.21,96.98
2026-04-06 06:44,96.5,20.27,96.97
2026-04-06 06:45,96.3,20.31,96.98
2026-04-06 06:46,96.2,20.42,96.98
2026-04-06 06:47,96.3,20.27,96.98
2026-04-06 06:48,96.2,20.31,96.99
2026-04-06 06:49,95.9,20.28,96.99
2026-04-06 06:50,96,20.28,96.99
2026-04-06 06:51,95.9,20.46,96.99
2026-04-06 06:52,96.3,20.31,97
2026-04-06 06:53,96.3,20.27,96.99
2026-04-06 06:54,96.1,20.35,96.98
2026-04-06 06:55,96.1,20.4,96.99
2026-04-06 06:56,95.9,20.46,97
2026-04-06 06:57,96,20.38,96.98
2026-04-06 06:58,95.7,20.4,96.99
2026-04-06 06:59,95.6,20.4,96.98
2026-04-06 07:00,96,20.39,97
2026-04-06 07:01,96.1,20.46,97
2026-04-06 07:02,95.8,20.34,97
2026-04-06 07:03,95.9,20.34,97
2026-04-06 07:04,96.1,20.29,97
2026-04-06 07:05,96.3,20.18,97
2026-04-06 07:06,96.7,20.27,97
2026-04-06 07:07,96.8,20.28,96.99
2026-04-06 07:08,96.7,20.24,97
2026-04-06 07:09,96.4,20.28,97
2026-04-06 07:10,96.5,20.32,97.01
2026-04-06 07:11,96.6,20.32,97.01
2026-04-06 07:12,96.4,20.27,97.01
2026-04-06 07:13,96.3,20.28,97.01
2026-04-06 07:14,96.3,20.21,97.01
2026-04-06 07:15,96.4,20.29,97.02
2026-04-06 07:16,96.4,20.35,97.02
2026-04-06 07:17,96.1,20.35,97.02
2026-04-06 07:18,96.2,20.4,97.02
2026-04-06 07:19,96.5,20.39,97.02
2026-04-06 07:20,96.4,20.46,97.02
2026-04-06 07:21,96.1,20.4,97.02
2026-04-06 07:22,96.3,20.39,97.02
2026-04-06 07:23,96.2,20.42,97.02
2026-04-06 07:24,96.4,20.49,97.02
2026-04-06 07:25,96,20.39,97.02
2026-04-06 07:26,96.2,20.43,97.02
2026-04-06 07:27,96.2,20.46,97.02
2026-04-06 07:28,96,20.34,97.03
2026-04-06 07:29,96.3,20.38,97.02
2026-04-06 07:30,96.2,20.39,97.03
2026-04-06 07:31,96.1,20.42,97.02
2026-04-06 07:32,96,20.48,97.03
2026-04-06 07:33,95.9,20.55,97.02
2026-04-06 07:34,96,20.55,97.04
2026-04-06 07:35,96.4,20.56,97.04
2026-04-06 07:36,95.9,20.51,97.04
2026-04-06 07:37,96,20.53,97.03
2026-04-06 07:38,95.6,20.51,97.03
2026-04-06 07:39,95.7,20.51,97.03
2026-04-06 07:40,95.6,20.52,97.02
2026-04-06 07:41,95.8,20.56,97.03
2026-04-06 07:42,95.8,20.66,97.03
2026-04-06 07:43,95.7,20.58,97.03
2026-04-06 07:44,95.5,20.49,97.02
2026-04-06 07:45,95.3,20.71,97.02
2026-04-06 07:46,95.1,20.7,97.03
2026-04-06 07:47,95.6,20.7,97.03
2026-04-06 07:48,95.1,20.53,97.03
2026-04-06 07:49,95.4,20.58,97.03
2026-04-06 07:50,95.5,20.63,97.03
2026-04-06 07:51,95.5,20.59,97.03
2026-04-06 07:52,95.3,20.62,97.02
2026-04-06 07:53,95.3,20.69,97.03
2026-04-06 07:54,95.2,20.69,97.03
2026-04-06 07:55,95,20.7,97.03
2026-04-06 07:56,95,20.74,97.03
2026-04-06 07:57,94.7,20.77,97.03
2026-04-06 07:58,94.8,20.73,97.03
2026-04-06 07:59,94.7,20.66,97.03
2026-04-06 08:00,95,20.74,97.04
2026-04-06 08:01,94.7,20.79,97.04
2026-04-06 08:02,94.6,20.77,97.04
2026-04-06 08:03,94.3,20.87,97.04
2026-04-06 08:04,94.2,20.83,97.04
2026-04-06 08:05,94.2,20.93,97.04
2026-04-06 08:06,93.8,20.86,97.05
2026-04-06 08:07,93.8,20.95,97.05
2026-04-06 08:08,93.9,20.99,97.05
2026-04-06 08:09,93.8,21.1,97.04
2026-04-06 08:10,93.6,21.12,97.05
2026-04-06 08:11,93.6,21.14,97.05
2026-04-06 08:12,93.7,21.08,97.05
2026-04-06 08:13,93.3,21.14,97.05
2026-04-06 08:14,93.6,21.14,97.06
2026-04-06 08:15,93.3,21.23,97.05
2026-04-06 08:16,92.9,21.28,97.06
2026-04-06 08:17,93,21.43,97.06
2026-04-06 08:18,93,21.49,97.05
2026-04-06 08:19,92.7,21.42,97.06
2026-04-06 08:20,92.4,21.31,97.06
2026-04-06 08:21,92.9,21.42,97.06
2026-04-06 08:22,93,21.33,97.06
2026-04-06 08:23,92.7,21.31,97.05
2026-04-06 08:24,92.8,21.36,97.06
2026-04-06 08:25,92.6,21.36,97.05
2026-04-06 08:26,92.8,21.43,97.05
2026-04-06 08:27,92.7,21.42,97.05
2026-04-06 08:28,92.6,21.35,97.05
2026-04-06 08:29,92.9,21.28,97.05
2026-04-06 08:30,92.7,21.39,97.05
2026-04-06 08:31,92.6,21.38,97.06
2026-04-06 08:32,92.4,21.35,97.05
2026-04-06 08:33,92.3,21.46,97.05
2026-04-06 08:34,92.4,21.42,97.06
2026-04-06 08:35,93,21.23,97.06
2026-04-06 08:36,92.6,21.4,97.07
2026-04-06 08:37,92.6,21.43,97.07
2026-04-06 08:38,92.7,21.42,97.05
2026-04-06 08:39,92.5,21.53,97.06
2026-04-06 08:40,92.5,21.6,97.06
2026-04-06 08:41,93,21.6,97.06
2026-04-06 08:42,92.1,21.62,97.06
2026-04-06 08:43,92,21.69,97.06
2026-04-06 08:44,92,21.74,97.05
2026-04-06 08:45,92,21.84,97.05
2026-04-06 08:46,92.2,21.76,97.06
2026-04-06 08:47,92.2,21.9,97.06
2026-04-06 08:48,91.7,21.92,97.06
2026-04-06 08:49,91.3,22.14,97.06
2026-04-06 08:50,91.2,22.31,97.07
2026-04-06 08:51,90.8,22.42,97.07
2026-04-06 08:52,90.4,22.25,97.08
2026-04-06 08:53,91,22.16,97.08
2026-04-06 08:54,91.6,22.12,97.08
2026-04-06 08:55,91.1,22.28,97.09
2026-04-06 08:56,90.2,22.33,97.09
2026-04-06 08:57,89.4,22.42,97.09
2026-04-06 08:58,89.5,22.31,97.09
2026-04-06 08:59,90,22.36,97.09
2026-04-06 09:00,89.8,22.47,97.09
2026-04-06 09:01,89.5,22.59,97.09
2026-04-06 09:02,89.6,22.56,97.09
2026-04-06 09:03,89.8,22.22,97.09
2026-04-06 09:04,89.7,22.28,97.09
2026-04-06 09:05,90.1,22.29,97.09
2026-04-06 09:06,90.1,22.5,97.09
2026-04-06 09:07,90.1,22.26,97.1
2026-04-06 09:08,90,22.38,97.1
2026-04-06 09:09,90.2,22.42,97.09
2026-04-06 09:10,89.7,22.28,97.09
2026-04-06 09:11,90.2,22.43,97.08
2026-04-06 09:12,90.3,22.29,97.09
2026-04-06 09:13,90.4,22.32,97.09
2026-04-06 09:14,90.3,22.35,97.09
2026-04-06 09:15,90.3,22.38,97.09
2026-04-06 09:16,90,22.5,97.09
2026-04-06 09:17,89.4,22.49,97.09
2026-04-06 09:18,89.6,22.47,97.09
2026-04-06 09:19,89.4,22.61,97.09
2026-04-06 09:20,89.3,22.6,97.09
2026-04-06 09:21,89.8,22.68,97.09
2026-04-06 09:22,90.2,22.83,97.1
2026-04-06 09:23,90.2,22.92,97.09
2026-04-06 09:24,89.5,22.76,97.09
2026-04-06 09:25,89.2,22.85,97.09
2026-04-06 09:26,89,22.87,97.09
2026-04-06 09:27,89.4,22.81,97.09
2026-04-06 09:28,91.8,22.8,97.09
2026-04-06 09:29,89.9,22.83,97.1
2026-04-06 09:30,89.9,22.73,97.09
2026-04-06 09:31,90,22.74,97.09
2026-04-06 09:32,89,22.9,97.09
2026-04-06 09:33,88.6,23.08,97.1
2026-04-06 09:34,88.1,23.11,97.1
2026-04-06 09:35,87.7,23.33,97.1
2026-04-06 09:36,87.2,23.42,97.1
2026-04-06 09:37,86.9,23.63,97.09
2026-04-06 09:38,86.7,23.85,97.1
2026-04-06 09:39,86.8,23.76,97.11
2026-04-06 09:40,87.5,23.63,97.1
2026-04-06 09:41,87.9,23.44,97.11
2026-04-06 09:42,87.1,23.29,97.09
2026-04-06 09:43,87.1,23.49,97.1
2026-04-06 09:44,87.6,23.19,97.1
2026-04-06 09:45,89,23.35,97.1
2026-04-06 09:46,89,23.35,97.1
2026-04-06 09:47,88.1,23.33,97.09
2026-04-06 09:48,87.8,23.44,97.09
2026-04-06 09:49,86.2,23.57,97.1
2026-04-06 09:50,86.1,23.71,97.11
2026-04-06 09:51,86.3,23.44,97.11
2026-04-06 09:52,87,23.46,97.1
2026-04-06 09:53,86.5,23.46,97.1
2026-04-06 09:54,86.4,23.52,97.09
2026-04-06 09:55,86,23.74,97.09
2026-04-06 09:56,85.9,23.8,97.1
2026-04-06 09:57,85.8,23.96,97.09
2026-04-06 09:58,84.9,24.06,97.1
2026-04-06 09:59,85.6,24.06,97.08
2026-04-06 10:00,86.6,24.13,97.09
2026-04-06 10:01,86.5,24.22,97.1
2026-04-06 10:02,84.9,24.42,97.09
2026-04-06 10:03,84.3,24.3,97.09
2026-04-06 10:04,84.3,24.18,97.1
2026-04-06 10:05,84.7,24.13,97.09
2026-04-06 10:06,84.4,24.12,97.09
2026-04-06 10:07,86.1,24.13,97.09
2026-04-06 10:08,85.8,23.92,97.1
2026-04-06 10:09,85.4,24.04,97.09
2026-04-06 10:10,87.2,24.01,97.1
2026-04-06 10:11,86.2,23.88,97.1
2026-04-06 10:12,86,24.01,97.1
2026-04-06 10:13,85.2,24.33,97.1
2026-04-06 10:14,84.8,24.3,97.1
2026-04-06 10:15,84.3,24.35,97.1
2026-04-06 10:16,84.8,24.24,97.11
2026-04-06 10:17,84.2,24.33,97.11
2026-04-06 10:18,83.9,24.26,97.1
2026-04-06 10:19,84.3,24.35,97.1
2026-04-06 10:20,84.2,24.27,97.1
2026-04-06 10:21,84.8,24.15,97.09
2026-04-06 10:22,84.5,24.2,97.1
2026-04-06 10:23,84.1,24.33,97.09
2026-04-06 10:24,84.2,24.36,97.09
2026-04-06 10:25,84.6,24.44,97.09
2026-04-06 10:26,84.7,24.5,97.09
2026-04-06 10:27,84.4,24.47,97.09
2026-04-06 10:28,84.2,24.5,97.09
2026-04-06 10:29,84,24.24,97.09
2026-04-06 10:30,84.5,24.27,97.09
2026-04-06 10:31,85,24.13,97.09
2026-04-06 10:32,85.5,24.09,97.08
2026-04-06 10:33,85.3,24.15,97.08
2026-04-06 10:34,86.3,24.06,97.07
2026-04-06 10:35,86.1,24.16,97.08
2026-04-06 10:36,85.5,24.26,97.08
2026-04-06 10:37,83.5,24.33,97.06
2026-04-06 10:38,83.8,24.26,97.07
2026-04-06 10:39,84.2,24.32,97.07
2026-04-06 10:40,84.6,24.39,97.07
2026-04-06 10:41,84.4,24.63,97.07
2026-04-06 10:42,84.3,24.75,97.07
2026-04-06 10:43,82.4,24.85,97.07
2026-04-06 10:44,82.4,24.97,97.06
2026-04-06 10:45,81.6,24.89,97.06
2026-04-06 10:46,82.4,24.74,97.06
2026-04-06 10:47,83,24.74,97.06
2026-04-06 10:48,82.2,24.89,97.06
2026-04-06 10:49,82.4,24.97,97.07
2026-04-06 10:50,81.8,25.22,97.06
2026-04-06 10:51,81.7,25.19,97.07
2026-04-06 10:52,80.6,25.37,97.08
2026-04-06 10:53,81.1,25.02,97.07
2026-04-06 10:54,81.6,25.05,97.08
2026-04-06 10:55,82,24.97,97.08
2026-04-06 10:56,81.6,24.81,97.09
2026-04-06 10:57,81.8,24.81,97.08
2026-04-06 10:58,81.3,24.89,97.08
2026-04-06 10:59,81.3,24.89,97.07
2026-04-06 11:00,80.9,24.79,97.07
2026-04-06 11:01,81.3,24.74,97.07
2026-04-06 11:02,82,24.77,97.07
2026-04-06 11:03,82.6,24.54,97.08
2026-04-06 11:04,82.3,24.58,97.07
2026-04-06 11:05,82.7,24.46,97.08
2026-04-06 11:06,85,24.13,97.07
2026-04-06 11:07,83.2,24.22,97.07
2026-04-06 11:08,83.1,24.18,97.07
2026-04-06 11:09,83,24.33,97.08
2026-04-06 11:10,82.4,24.23,97.07
2026-04-06 11:11,82.6,24.2,97.07
2026-04-06 11:12,82.3,24.15,97.06
2026-04-06 11:13,82.4,24.27,97.05
2026-04-06 11:14,82.5,24.36,97.06
2026-04-06 11:15,82.2,24.42,97.06
2026-04-06 11:16,82.1,24.48,97.06
2026-04-06 11:17,82.1,24.42,97.06
2026-04-06 11:18,82,24.6,97.05
2026-04-06 11:19,82.4,24.44,97.05
2026-04-06 11:20,82.1,24.53,97.05
2026-04-06 11:21,82.2,24.51,97.05
2026-04-06 11:22,82.8,24.56,97.04
2026-04-06 11:23,84,24.39,97.03
2026-04-06 11:24,83.5,24.43,97.04
2026-04-06 11:25,83,24.32,97.03
2026-04-06 11:26,83.1,24.43,97.03
2026-04-06 11:27,83.2,24.36,97.03
2026-04-06 11:28,83.8,24.22,97.04
2026-04-06 11:29,84,24.16,97.03
2026-04-06 11:30,85.1,23.92,97.03
2026-04-06 11:31,85.2,23.87,97.03
2026-04-06 11:32,85.3,23.87,97.04
2026-04-06 11:33,84.9,23.78,97.03
2026-04-06 11:34,85,23.89,97.03
2026-04-06 11:35,85,23.91,97.04
2026-04-06 11:36,85.4,23.83,97.03
2026-04-06 11:37,85.6,23.65,97.01
2026-04-06 11:38,85.5,23.65,97.01
2026-04-06 11:39,85.8,23.6,97.02
2026-04-06 11:40,85.9,23.74,97.01
2026-04-06 11:41,86.2,23.77,97.02
2026-04-06 11:42,86.8,23.54,97.02
2026-04-06 11:43,86.7,23.61,97.02
2026-04-06 11:44,86.9,23.67,97.01
2026-04-06 11:45,87.3,23.53,97.01
2026-04-06 11:46,87.8,23.5,97.01
2026-04-06 11:47,88,23.44,97.01
2026-04-06 11:48,88.4,23.54,97.01
2026-04-06 11:49,88.6,23.6,97.01
2026-04-06 11:50,88.7,23.42,97.01
2026-04-06 11:51,88.4,23.56,97
2026-04-06 11:52,88.5,23.57,97
2026-04-06 11:53,89.2,23.29,97
2026-04-06 11:54,89.5,23.13,96.99
2026-04-06 11:55,90.6,22.85,96.98
2026-04-06 11:56,90.3,22.68,96.99
2026-04-06 11:57,91.2,22.74,96.99
2026-04-06 11:58,91,22.8,96.99
2026-04-06 11:59,91.2,22.66,96.99
2026-04-06 12:00,91.4,22.68,96.99
2026-04-06 12:01,91.4,22.64,96.99
2026-04-06 12:02,91.5,22.67,96.99
2026-04-06 12:03,91,22.68,96.99
2026-04-06 12:04,91.4,22.67,96.99
2026-04-06 12:05,92.9,22.4,96.99
2026-04-06 12:06,94.1,22.31,96.99
2026-04-06 12:07,94.7,22.22,96.99
2026-04-06 12:08,95.5,22.12,96.98
2026-04-06 12:09,96.2,22.11,96.97
2026-04-06 12:10,96.2,21.98,96.96
2026-04-06 12:11,96.7,22.07,96.97
